danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,class
0.862,0.593,6,-5.763,0,0.0498,0.0372,5.27E-04,0.752,0.511,112.004,172460,latin
0.874,0.714,7,-6.664,1,0.129,0.0155,0,0.0968,0.541,95.826,265600,rap
0.611,0.697,2,-8.618,1,0.133,0.0193,0,0.332,0.476,122.752,320357,pop
0.614,0.884,7,-5.785,0,0.051,0.0192,0.427,0.117,0.45,140.006,176571,rap
0.535,0.847,2,-3.12,1,0.0322,0.639,7.45E-04,0.062,0.862,164.978,140427,rock
0.864,0.662,11,-10.182,1,0.0977,0.125,0,0.148,0.964,136.48,160627,latin
0.657,0.523,11,-12.62,0,0.272,0.0316,1.53E-06,0.0461,0.512,155.847,288893,rap
0.668,0.799,10,-2.797,0,0.311,0.0495,0,0.0907,0.431,140.133,217250,rap
0.709,0.575,6,-12.834,1,0.122,0.00496,6.61E-06,0.127,0.608,128.99,119040,latin
0.444,0.316,2,-9.804,1,0.0462,0.495,0.916,0.132,0.365,87.062,151673,rap
0.654,0.929,1,-5.906,1,0.0998,0.0468,0,0.0539,0.902,144.774,168840,rock
0.788,0.745,6,-9.342,1,0.0581,0.249,7.66E-06,0.25,0.688,110.133,303707,r&b
0.588,0.166,3,-20.73,1,0.0408,0.887,0.925,0.111,0.475,57.497,166957,rap
0.331,0.861,3,-3.063,0,0.16,0.00675,0.00145,0.0876,0.126,68.729,195652,edm
0.518,0.385,4,-14.636,1,0.0339,0.23,2.26E-04,0.124,0.712,86.604,265547,rock
0.518,0.376,9,-18.248,0,0.0431,0.933,0.86,0.0976,0.744,158.089,233560,r&b
0.868,0.365,7,-9.51,1,0.0383,0.433,0,0.207,0.471,114.979,197217,rap
0.673,0.851,6,-5.497,0,0.0455,0.201,0,0.352,0.966,164.03,261403,latin
0.813,0.703,11,-5.077,0,0.268,0.125,1.26E-06,0.237,0.241,94.828,224533,rap
0.728,0.676,1,-5.131,0,0.132,0.00692,2.53E-06,0.101,0.307,99.972,196800,edm
0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,rock
0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,175755,r&b
0.256,0.863,5,-6.582,1,0.106,3.48E-05,0.00405,0.364,0.521,158.947,389333,rock
0.677,0.714,11,-5.637,1,0.0287,0.162,0,0.0717,0.355,94.956,136568,rap
0.388,0.724,8,-6.599,1,0.0766,0.0015,0.287,0.085,0.128,131.758,178615,edm
0.708,0.984,5,-1.262,0,0.0747,0.2,0.38,0.351,0.929,128.031,150020,edm
0.754,0.678,7,-8.59,1,0.0551,0.0704,6.53E-06,0.0283,0.855,99.041,274200,r&b
0.586,0.777,5,-6.185,0,0.0303,4.78E-05,0.00147,0.0729,0.424,143.339,220468,rock
0.724,0.529,6,-9.987,0,0.0496,0.151,0.91,0.1,0.895,93.007,128063,rap
0.862,0.639,10,-14.938,0,0.0917,0.376,0.0702,0.162,0.469,111.839,318680,latin
0.816,0.699,1,-4.271,1,0.292,0.699,0,0.417,0.645,140.041,185742,rap
0.505,0.579,2,-7.231,1,0.0324,0.576,0,0.0903,0.439,141.655,240739,r&b
0.718,0.971,0,-4.963,1,0.0691,0.00482,0.7,0.277,0.123,128.002,148125,edm
0.525,0.929,9,-8.56,0,0.0784,0.262,2.90E-05,0.0754,0.556,163.503,262748,rock
0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.81,200733,pop
0.681,0.727,1,-5.086,0,0.323,0.0168,0,0.074,0.347,160.882,351053,rap
0.644,0.535,8,-9.899,1,0.043,0.0834,7.41E-05,0.154,0.337,125.933,142168,latin
0.635,0.815,8,-10.386,0,0.0533,1.12E-04,9.18E-04,0.253,0.288,128.013,191184,edm
0.738,0.974,1,-3.247,1,0.0906,2.38E-04,0.667,0.0826,0.265,128.044,225000,edm
0.695,0.921,3,-2.699,1,0.0848,0.0733,0,0.0789,0.642,119.971,212363,pop
0.772,0.551,1,-6.896,1,0.0906,0.0433,0,0.149,0.269,91.048,214086,rap
0.72,0.192,7,-15.78,0,0.038,0.927,0.96,0.082,0.631,145.911,101956,rap
0.446,0.592,6,-4.765,0,0.0268,0.14,0,0.178,0.313,170.117,256733,pop
0.667,0.614,10,-4.995,1,0.0314,0.0663,0,0.111,0.161,113.979,214533,edm
0.924,0.629,0,-6.753,1,0.074,0.00401,0.805,0.0484,0.543,130.004,202284,edm
0.823,0.411,0,-7.061,1,0.0557,0.409,0.00135,0.649,0.397,90.997,257547,pop
0.554,0.642,8,-6.637,1,0.0306,0.047,0,0.121,0.228,128.039,200881,r&b
0.528,0.705,0,-4.767,0,0.352,0.0691,0,0.109,0.645,160.014,180581,rap
0.888,0.577,4,-7.865,0,0.262,0.101,0,0.279,0.477,130.081,175383,rap
0.883,0.506,5,-7.089,0,0.0497,0.0355,7.56E-04,0.0963,0.277,120.018,163400,rap
0.575,0.888,2,-2.802,0,0.04,0.116,5.96E-05,0.333,0.236,127.908,200156,edm
0.591,0.696,11,-5.525,0,0.421,0.187,0,0.849,0.254,77.498,175093,rap
0.501,0.301,3,-10.8,0,0.0366,0.758,0.00793,0.107,0.179,122.934,321827,r&b
0.73,0.613,6,-5.83,1,0.0767,0.0914,0,0.167,0.959,87.935,220853,latin
0.625,0.731,5,-4.558,1,0.0543,0.269,3.14E-06,0.203,0.631,95.882,192551,edm
0.73,0.705,0,-7.154,1,0.287,0.2,0,0.331,0.632,84.959,127613,rap
0.211,0.921,0,-4.468,1,0.0729,4.51E-05,0,0.1,0.351,171.9,243840,edm
0.622,0.312,3,-7.834,0,0.049,0.493,0,0.144,0.518,123.821,312920,r&b
0.685,0.977,2,-2.252,1,0.149,8.55E-04,0.213,0.319,0.255,125.053,187200,edm
0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52E-06,0.0718,0.837,185.503,169293,r&b
0.775,0.373,0,-12.788,1,0.231,0.682,3.20E-05,0.194,0.539,92.096,159130,r&b
0.583,0.316,7,-19.292,1,0.0315,0.425,5.67E-05,0.11,0.436,114.36,233867,rock
0.545,0.774,0,-3.689,1,0.044,0.00148,0.933,0.559,0.212,128.026,301890,edm
0.476,0.99,6,-2.24,1,0.133,3.61E-04,3.25E-06,0.409,0.406,130.97,177853,rock
0.8,0.624,1,-13.931,1,0.0704,0.0217,0,0.496,0.784,107.932,273760,r&b
0.875,0.737,1,-14.099,1,0.0876,0.00352,5.27E-04,0.0706,0.543,104.204,337333,r&b
0.847,0.763,10,-1.971,0,0.0478,0.167,0,0.163,0.347,119.957,206000,rap
0.403,0.875,7,-2.46,1,0.0703,0.238,0,0.168,0.642,128.222,193603,edm
0.365,0.457,5,-7.192,1,0.032,0.202,0.891,0.158,0.0845,121.994,208525,rap
0.702,0.533,9,-7.634,1,0.0284,0.451,7.01E-04,0.106,0.72,84.151,276147,r&b
0.772,0.626,1,-5.107,0,0.124,0.132,0,0.0862,0.895,169.934,206295,latin
0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,rap
0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,257480,pop
0.83,0.797,7,-6.627,1,0.152,0.00257,0,0.272,0.886,90.229,269973,rap
0.826,0.616,1,-4.729,0,0.137,0.435,0.00631,0.334,0.842,102.996,175884,r&b
0.565,0.787,10,-8.491,0,0.0424,0.00237,7.18E-06,0.0625,0.334,175.209,192000,rap
0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262,pop
0.62,0.443,0,-8.145,1,0.375,0.297,4.25E-05,0.119,0.581,87.423,219900,r&b
0.865,0.65,1,-4.617,0,0.207,0.324,0,0.133,0.715,88.663,305707,r&b
0.865,0.557,2,-8.018,1,0.0612,0.0221,0.00353,0.0973,0.859,101.293,252400,r&b
0.86,0.736,9,-7.582,1,0.0501,0.031,0.89,0.228,0.493,124.015,245787,edm
0.427,0.908,8,-5.399,1,0.165,0.00325,6.12E-05,0.0475,0.617,108.681,166653,rock
0.612,0.542,5,-7.563,1,0.0264,0.0781,0,0.0763,0.433,76.744,294600,r&b
0.476,0.764,9,-6.454,1,0.032,0.00325,0.112,0.138,0.546,171.903,448307,rock
0.54,0.559,5,-6.982,1,0.041,0.0498,0,0.12,0.463,164.76,200000,pop
0.673,0.805,2,-8.797,1,0.0369,0.397,0,0.131,0.82,96.004,169307,rock
0.79,0.621,8,-13.267,0,0.0808,0.00323,0.545,0.163,0.246,149.964,190111,rap
0.467,0.817,2,-4.941,1,0.0879,1.52E-04,5.94E-04,0.199,0.647,200.044,150507,pop
0.622,0.789,5,-9.408,0,0.114,0.129,0.00227,0.123,0.362,127.997,182000,edm
0.63,0.611,10,-10.298,1,0.0348,0.229,3.97E-06,0.105,0.275,103.043,285942,rock
0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412,pop
0.645,0.833,11,-4.887,0,0.0532,0.0104,1.59E-05,0.124,0.177,125.015,237990,edm
0.744,0.952,4,-2.406,1,0.0487,0.28,0,0.351,0.964,117.999,217444,latin
0.671,0.763,8,-5.877,1,0.305,0.607,2.16E-05,0.495,0.469,149.87,203113,pop
0.527,0.766,0,-6.197,0,0.0346,0.00711,0.631,0.386,0.157,125.929,371387,pop
0.661,0.758,7,-5.299,1,0.0864,0.0797,0,0.106,0.387,114.098,224061,pop
0.89,0.962,0,-4.608,1,0.196,0.00309,0.413,0.0976,0.261,127.006,213947,latin
0.399,0.599,3,-6.987,1,0.204,0.362,0,0.188,0.0911,73.051,299600,pop
0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240,rock
0.394,0.533,1,-12.6,0,0.0687,0.0893,0.0367,0.234,0.563,158.468,322000,rock
0.659,0.454,9,-7.189,1,0.337,0.022,0.201,0.328,0.196,75.036,179200,rap
0.7,0.82,4,-4.126,0,0.0351,0.196,0,0.258,0.313,129.973,206885,rap
0.757,0.769,10,-4.567,1,0.0583,0.482,0,0.113,0.453,124.855,149478,latin
0.907,0.564,9,-7.229,1,0.141,0.15,1.45E-05,0.211,0.82,103.987,173451,latin
0.817,0.509,0,-4.17,1,0.0839,0.146,2.53E-05,0.111,0.77,99.988,183930,r&b
0.858,0.943,1,-4.358,1,0.0663,7.59E-04,0.389,0.11,0.716,125.988,171429,edm
0.707,0.932,6,-7.538,0,0.0511,0.0117,0.0157,0.384,0.835,114.658,338227,latin
0.738,0.793,1,-4.051,0,0.0533,0.0885,0,0.139,0.683,93.993,213587,latin
0.259,0.76,4,-5.029,1,0.0709,0.0354,0,0.174,0.232,171.777,252000,rap
0.942,0.808,10,-5.317,0,0.119,0.073,0,0.0935,0.444,98.978,184242,rap
0.464,0.892,1,-6.411,0,0.0377,0.00274,0.951,0.0988,0.252,135.045,233116,edm
0.779,0.66,4,-7.697,0,0.329,0.227,0,0.248,0.942,165.983,409287,rap
0.812,0.707,10,-6.815,0,0.0752,0.236,0,0.587,0.248,109.992,175203,rap
0.661,0.943,4,-2.52,0,0.0392,0.0188,2.31E-04,0.272,0.71,128.16,198281,edm
0.523,0.817,10,-6.759,1,0.0487,0.0479,7.75E-04,0.451,0.417,100.024,256500,pop
0.623,0.896,0,-4.719,1,0.247,0.035,0,0.0941,0.613,95.158,300933,rap
0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,rock
0.551,0.362,7,-15.089,1,0.0297,0.63,0,0.0698,0.632,105.848,234093,rock
0.684,0.612,11,-7.909,1,0.0885,0.0524,5.59E-04,0.175,0.496,139.932,204000,r&b
0.565,0.694,11,-6.399,0,0.0717,0.00315,0.00334,0.0738,0.448,128.022,266234,edm
0.611,0.556,1,-7.31,1,0.056,0.399,2.28E-04,0.122,0.23,125.979,241173,pop
0.524,0.953,0,-7.097,1,0.0416,0.00757,5.02E-06,0.771,0.869,133.828,253827,rock
0.678,0.693,1,-6.133,1,0.0249,0.0139,0,0.0596,0.623,107.415,217707,rock
0.518,0.532,4,-7.402,1,0.0771,0.392,0,0.355,0.741,95.008,228480,latin
0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920,rock
0.708,0.8,11,-5.072,1,0.0427,0.0513,1.02E-05,0.317,0.484,122.062,200467,latin
0.875,0.878,8,-5.358,1,0.179,0.0966,0,0.333,0.381,100.042,163200,rap
0.504,0.692,11,-7.423,1,0.144,0.341,0,0.395,0.421,181.702,217445,r&b
0.637,0.684,9,-8.201,1,0.087,0.142,0,0.231,0.596,98.013,178162,rock
0.386,0.594,1,-6.186,1,0.0565,0.0254,3.03E-06,0.0873,0.187,113.843,271520,pop
0.836,0.699,11,-7.273,0,0.269,0.0124,2.49E-06,0.0405,0.187,128.02,171538,edm
0.689,0.68,0,-7.196,0,0.0427,0.321,0.0211,0.0431,0.646,100.987,368317,pop
0.572,0.559,0,-8.48,0,0.208,0.0258,0,0.167,0.406,159.752,182040,r&b
0.8,0.629,1,-3.998,1,0.103,0.22,0,0.425,0.37,134.999,208731,rap
0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,r&b
0.659,0.557,9,-12.971,1,0.0363,0.0469,0.486,0.0985,0.168,124.03,303871,edm
0.898,0.813,8,-5.725,0,0.306,0.113,0,0.0854,0.771,126.986,215978,pop
0.711,0.606,4,-7.552,0,0.0535,0.0541,0.837,0.0991,0.433,128.003,338440,edm
0.571,0.172,7,-20.7,1,0.0318,0.979,0.275,0.124,0.297,90.972,307698,r&b
0.51,0.517,0,-8.174,1,0.0254,0.492,2.99E-04,0.0963,0.205,151.536,309107,rock
0.537,0.811,11,-3.919,1,0.0497,3.09E-04,1.04E-05,0.373,0.305,127.924,166452,edm
0.509,0.712,7,-5.747,1,0.111,0.186,0,0.102,0.653,99.831,183229,pop
0.746,0.831,6,-3.781,1,0.252,0.0183,0,0.0814,0.701,89.977,261267,rap
0.824,0.862,9,-5.213,0,0.0403,0.0027,2.01E-04,0.0917,0.773,128.001,390791,pop
0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49E-06,0.0932,0.43,150.088,239853,pop
0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,157712,rap
0.629,0.518,11,-13.237,1,0.0352,0.00662,0,0.0534,0.632,92.042,297520,r&b
0.659,0.9,7,-4.399,0,0.0598,0.0251,1.67E-05,0.129,0.568,90.011,198678,pop
0.479,0.675,9,-4.893,0,0.0413,0.0319,0.00536,0.128,0.189,145.022,257045,edm
0.661,0.829,11,-8.606,0,0.0406,0.00211,1.25E-06,0.0845,0.0861,123.985,501290,edm
0.382,0.89,0,-6.845,1,0.0787,0.0113,0.137,0.366,0.164,163.77,335697,rock
0.24,0.116,0,-13.216,1,0.0329,0.877,9.20E-04,0.1,0.0937,77.349,188324,r&b
0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,latin
0.8,0.812,0,-4.55,1,0.0447,0.0117,0,0.877,0.634,111.038,252173,rap
0.492,0.814,2,-3.766,1,0.0821,0.0229,0,0.723,0.421,127.975,196875,edm
0.694,0.591,2,-6.873,1,0.109,0.0102,1.70E-04,0.161,0.0655,140.012,281152,r&b
0.85,0.516,0,-7.664,0,0.0714,0.763,0,0.0896,0.874,108.963,158532,rap
0.668,0.42,3,-9.187,0,0.034,0.72,0,0.0837,0.781,124.051,193558,r&b
0.695,0.856,0,-4.446,1,0.0547,0.174,0,0.116,0.728,91.911,195813,latin
0.545,0.702,6,-6.269,0,0.0473,0.0399,0,0.118,0.329,95.989,211250,edm
0.8,0.505,0,-6.54,1,0.115,0.0206,2.05E-05,0.198,0.179,114.972,128418,rap
0.744,0.574,8,-9.445,0,0.0651,0.165,1.27E-05,0.295,0.805,86.278,281880,r&b
0.609,0.905,0,-6.792,0,0.0307,0.0104,0,0.409,0.878,121.434,211800,r&b
0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,141587,rap
0.911,0.664,10,-8.514,0,0.0777,0.0291,0,0.129,0.8,125.972,112381,rap
0.762,0.559,5,-6.762,0,0.0529,0.186,2.29E-04,0.0733,0.291,94.012,158387,latin
0.656,0.526,0,-15.149,0,0.0437,0.355,0.00801,0.116,0.589,106.985,263387,pop
0.67,0.801,2,-4.67,1,0.0346,0.00125,0.27,0.238,0.202,123.007,224340,edm
0.629,0.893,1,-4.009,0,0.275,0.181,0,0.115,0.86,94.042,269559,latin
0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,pop
0.46,0.903,0,-2.975,0,0.201,0.19,2.16E-04,0.203,0.557,161.767,171111,rap
0.767,0.551,10,-6.541,0,0.0829,0.0392,0,0.118,0.196,83.037,190843,rap
0.752,0.764,1,-4.399,1,0.038,0.0476,9.44E-05,0.0543,0.582,121.958,163216,pop
0.511,0.735,10,-5.219,0,0.146,0.00356,0,0.138,0.211,77.188,185613,rap
0.768,0.943,9,-2.875,1,0.127,0.219,1.04E-06,0.115,0.822,125.139,190320,rap
0.741,0.859,10,-7.132,0,0.194,0.432,0,0.162,0.915,96.991,179160,latin
0.729,0.933,8,-5.667,1,0.0571,0.00366,0.509,0.439,0.0459,127.993,474961,edm
0.764,0.522,10,-13.489,0,0.138,0.0356,2.52E-06,0.0877,0.629,102.032,374107,r&b
0.818,0.595,8,-7.644,1,0.0515,1.40E-04,0.575,0.0612,0.729,119.99,262000,pop
0.636,0.559,8,-10.313,1,0.0249,0.0562,7.54E-04,0.0562,0.512,101.4,228867,rock
0.621,0.725,7,-4.496,1,0.267,0.367,0,0.104,0.153,155.974,297614,r&b
0.676,0.705,4,-7.503,0,0.16,0.178,7.55E-05,0.0561,0.711,93.774,204587,latin
0.672,0.745,8,-6.139,1,0.0544,0.624,4.99E-06,0.107,0.766,90.04,234485,latin
0.7,0.888,2,-3.114,0,0.0525,0.0202,4.24E-06,0.0994,0.42,128.045,233653,edm
0.873,0.508,8,-12.849,1,0.144,0.0168,0.546,0.0765,0.72,131.023,177068,r&b
0.554,0.867,6,-2.79,0,0.053,0.095,5.83E-05,0.102,0.418,150.066,202440,edm
0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467,rock
0.859,0.75,8,-8.325,0,0.303,0.0193,0,0.0538,0.857,98.691,345717,rap
0.772,0.686,1,-4.715,0,0.0405,0.0555,1.07E-04,0.0725,0.347,98,236907,r&b
0.888,0.43,9,-6.728,1,0.588,0.0786,1.58E-06,0.132,0.45,120.088,160013,rap
0.85,0.5,8,-6.708,1,0.0665,0.0139,3.84E-04,0.0947,0.816,160.02,170509,latin
0.756,0.458,6,-6.434,1,0.212,0.67,0,0.275,0.551,87.893,141920,r&b
0.677,0.744,10,-6.806,0,0.0295,0.0404,1.60E-04,0.074,0.631,124.08,152913,pop
0.839,0.741,7,-7.27,1,0.0379,0.0294,0.0219,0.192,0.916,125.002,243120,pop
0.894,0.694,9,-5.659,1,0.191,1.91E-04,4.19E-04,0.337,0.553,123.935,153000,edm
0.729,0.792,6,-3.137,1,0.142,0.0617,0,0.223,0.698,157.993,281827,rap
0.789,0.784,2,-5.736,0,0.0372,0.117,3.07E-04,0.26,0.774,117.996,174993,latin
0.862,0.676,8,-6.051,0,0.136,0.0533,0,0.0769,0.602,105.97,197532,r&b
0.671,0.689,2,-6.613,1,0.044,0.00639,0.00291,0.212,0.641,128.001,183067,edm
0.79,0.949,2,-1.89,0,0.103,0.133,0,0.339,0.602,124.088,159162,edm
0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,177685,latin
0.727,0.58,2,-6.804,0,0.136,0.185,3.58E-06,0.125,0.325,137.048,159229,rap
0.638,0.847,6,-5.648,1,0.0338,0.00405,0.0419,0.4,0.333,123.042,195160,pop
0.772,0.747,0,-6.718,1,0.0673,0.00602,0.0231,0.243,0.63,127.976,132422,edm
0.756,0.633,0,-7.884,1,0.136,0.201,0.165,0.184,0.415,118.99,199600,edm
0.31,0.7,8,-5.999,1,0.0331,0.00763,0,0.055,0.251,185.892,227493,pop
0.403,0.926,8,-3.171,1,0.0527,3.72E-04,0.00355,0.0844,0.736,171.066,239747,rock
0.524,0.913,5,-3.898,1,0.0513,9.94E-06,0.867,0.665,0.343,120.076,256000,pop
0.742,0.684,9,-5.828,1,0.118,0.191,1.11E-04,0.0947,0.411,80.034,139810,latin
0.417,0.737,5,-7.188,1,0.336,0.23,4.85E-05,0.467,0.355,165.183,194720,rap
0.48,0.825,2,-2.549,1,0.0582,0.0645,0,0.263,0.369,129.9,182973,pop
0.684,0.687,0,-6.393,1,0.0228,0.0631,1.29E-05,0.0601,0.752,91.201,286720,r&b
0.869,0.586,2,-7.118,1,0.0534,7.38E-04,0.0527,0.0309,0.813,128,463052,edm
0.459,0.587,9,-6.983,1,0.0785,0.453,0,0.307,0.581,113.901,212424,pop
0.723,0.667,9,-4.75,0,0.118,0.0362,0.00483,0.039,0.494,149.977,179200,rap
0.717,0.818,8,-4.549,0,0.0483,0.231,0.0374,0.239,0.926,119.048,178487,edm
0.618,0.961,11,-2.191,0,0.0548,2.40E-04,0.687,0.497,0.505,127.992,253125,edm
0.793,0.704,6,-8.413,1,0.298,0.0114,0.00191,0.23,0.773,172.128,292120,rap
0.549,0.467,1,-7.917,1,0.0661,0.638,0,0.334,0.484,117.405,263827,r&b
0.612,0.657,4,-7.577,0,0.187,0.0788,0,0.24,0.149,172,193000,latin
0.745,0.698,7,-7.075,1,0.0488,0.214,0,0.383,0.583,81.007,206639,latin
0.876,0.879,9,-4.834,1,0.105,0.507,0,0.243,0.862,104.991,208132,latin
0.646,0.709,5,-6.005,0,0.0381,0.00925,3.08E-04,0.115,0.281,80.504,159150,rap
0.805,0.766,5,-4.549,1,0.109,0.13,0,0.336,0.562,115.94,185497,rap
0.593,0.639,4,-6.176,1,0.0433,0.397,6.55E-06,0.336,0.223,107.91,216667,latin
0.734,0.479,0,-8.285,0,0.0341,0.557,7.10E-04,0.0859,0.409,90.029,229238,r&b
0.681,0.867,9,-4.836,1,0.0738,0.345,0,0.097,0.78,123.872,159986,pop
0.509,0.79,6,-3.782,0,0.0374,0.332,6.67E-05,0.316,0.638,127.946,208316,edm
0.325,0.193,9,-9.835,1,0.0379,0.916,0.005,0.111,0.162,89.212,308250,r&b
0.8,0.653,5,-4.029,0,0.0731,0.169,0,0.344,0.729,124.077,189556,edm
0.855,0.664,9,-7.11,0,0.0607,0.165,3.97E-05,0.0937,0.626,98.015,226800,latin
0.822,0.505,7,-7.384,1,0.147,0.0317,9.11E-04,0.114,0.523,73.003,210200,rap
0.606,0.893,2,-5.411,0,0.0705,0.46,2.49E-04,0.148,0.774,195.961,194427,r&b
0.537,0.961,10,-5.721,1,0.0885,0.0446,1.02E-04,0.274,0.226,125.076,220904,edm
0.778,0.469,10,-12.954,0,0.138,0.147,0.293,0.0868,0.557,90.062,250125,r&b
0.742,0.719,4,-6.341,0,0.0387,0.0867,0,0.126,0.318,125.007,217000,pop
0.783,0.648,8,-5.117,1,0.0839,0.0802,1.43E-05,0.2,0.616,156.028,164615,edm
0.497,0.887,11,-4.205,1,0.0522,1.32E-04,6.84E-06,0.0819,0.499,172.124,188225,rock
0.534,0.414,2,-7.952,1,0.0403,0.218,2.11E-06,0.103,0.458,117.079,374653,pop
0.717,0.449,5,-9.688,0,0.0596,0.681,0,0.0902,0.611,108.802,257427,r&b
0.774,0.756,1,-4.995,1,0.0389,0.0423,0,0.305,0.931,144.032,224840,edm
0.636,0.746,0,-3.785,1,0.0393,0.0648,0.29,0.173,0.432,132.31,138053,rock
0.673,0.733,8,-9.856,1,0.117,0.138,0.701,0.12,0.261,194.05,247423,edm
0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,pop
0.828,0.581,0,-2.659,1,0.0429,0.0423,9.03E-04,0.109,0.145,133.999,200627,rap
0.691,0.873,5,-8.758,0,0.0382,0.33,1.63E-06,0.0362,0.916,93.685,251253,latin
0.492,0.67,10,-4.522,0,0.255,8.13E-04,0.0169,0.724,0.363,150.044,158804,edm
0.844,0.351,6,-14.547,1,0.0486,0.893,0.295,0.119,0.593,120.045,221625,latin
0.806,0.613,9,-11.08,0,0.372,0.0545,0,0.129,0.688,91.497,254027,rap
0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,rock
0.665,0.502,6,-8.868,0,0.0339,0.0138,0.882,0.158,0.286,86.971,153000,rap
0.731,0.687,1,-7.399,0,0.0586,0.232,2.33E-05,0.265,0.577,99.995,198053,latin
0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,rock
0.548,0.974,5,-2.987,0,0.0852,0.0178,7.82E-05,0.0553,0.534,149.994,244400,edm
0.525,0.902,2,-8.662,1,0.0368,9.89E-04,0.691,0.137,0.907,146.83,204621,rock
0.497,0.656,7,-6.716,1,0.0374,0.0141,0,0.0577,0.0884,127.975,185747,edm
0.953,0.811,6,-1.427,0,0.204,0.19,3.66E-05,0.0726,0.695,120.021,170867,pop
0.744,0.726,1,-4.675,1,0.0463,0.0399,0,0.374,0.687,121.985,192507,pop
0.608,0.767,8,-4.988,1,0.0451,0.32,2.10E-06,0.178,0.61,85.982,180667,r&b
0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,280000,rock
0.717,0.755,5,-2.673,1,0.0481,0.0262,0,0.294,0.598,100.022,191507,pop
0.626,0.825,1,-2.673,0,0.0544,0.0239,0,0.415,0.447,93.004,185806,pop
0.422,0.529,10,-6.477,1,0.0385,0.0169,0,0.172,0.322,125.602,200625,edm
0.531,0.728,6,-4.985,0,0.063,0.0416,7.19E-06,0.135,0.418,104.978,244959,pop
0.649,0.772,11,-5.332,0,0.133,0.717,0.00305,0.103,0.0294,109.973,219749,rap
0.629,0.7,2,-6.212,1,0.264,0.0084,0,0.118,0.153,85.814,242373,rap
0.708,0.748,1,-6.483,1,0.0518,0.202,0,0.0994,0.525,139.915,265039,rap
0.57,0.652,0,-8.416,0,0.0477,0.0196,0,0.363,0.856,150.13,182328,rap
0.554,0.521,0,-8.727,0,0.295,0.565,0.00627,0.111,0.239,83.911,215680,r&b
0.759,0.51,1,-10.656,0,0.238,0.146,0,0.126,0.496,145.024,282000,rap
0.604,0.631,2,-8.006,1,0.312,0.417,0,0.118,0.53,79.094,181427,r&b
0.738,0.846,2,-5.929,1,0.0758,0.158,0.0353,0.0282,0.879,125.98,237071,pop
0.425,0.622,4,-11.503,0,0.0744,8.89E-05,0.00164,0.17,0.376,162.474,168440,rock
0.728,0.794,1,-3.992,1,0.0635,0.148,0,0.0688,0.523,112.071,194360,pop
0.681,0.407,9,-9.795,1,0.504,0.0305,0,0.0919,0.155,193.122,233507,rap
0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,r&b
0.774,0.586,10,-10.434,0,0.301,0.0234,7.26E-04,0.0562,0.642,85.075,265200,rap
0.55,0.451,5,-11.754,1,0.0363,0.00957,0.0228,0.0712,0.247,117.951,379227,r&b
0.295,0.679,1,-6.182,1,0.15,5.51E-04,5.44E-05,0.165,0.381,197.964,280152,rock
0.626,0.726,1,-3.944,1,0.129,0.00337,3.79E-06,0.231,0.702,180.129,162667,rap
0.951,0.322,1,-13.615,1,0.588,0.00136,0,0.211,0.366,126.01,162820,rap
0.543,0.483,2,-8.222,1,0.0697,0.285,2.60E-05,0.155,0.183,142.851,218587,pop
0.797,0.498,11,-9.742,0,0.325,0.457,0,0.113,0.653,120.027,242000,rap
0.714,0.62,2,-7.838,1,0.0314,0.536,1.51E-06,0.248,0.899,110.593,137800,rock
